"location_name","center_lat","center_lng","bounds_northeast_lat","bounds_northeast_lng","bounds_southwest_lat","bounds_southwest_lng","viewport_northeast_lat","viewport_northeast_lng","viewport_southwest_lat","viewport_southwest_lng"
"Pulheim","50.9979888","6.8025409","51.0479888","6.8525409","50.947988800000005","6.7525409000000005","51.0479888","6.8525409","50.947988800000005","6.7525409000000005"
"Sankt Augustin","50.7752776","7.1895507","50.8252776","7.2395507","50.725277600000005","7.1395507","50.8252776","7.2395507","50.725277600000005","7.1395507"
"Hattingen","48.6310257","6.9652255","48.6810257","7.0152255","48.581025700000005","6.9152255","48.6810257","7.0152255","48.581025700000005","6.9152255"
"Meerbusch","51.2652237","6.6760958","51.3152237","6.7260957999999995","51.2152237","6.6260958","51.3152237","6.7260957999999995","51.2152237","6.6260958"
"Hilden","51.1674417","6.9307271","51.217441699999995","6.9807271","51.1174417","6.8807271000000005","51.217441699999995","6.9807271","51.1174417","6.8807271000000005"
"Görlitz","51.1563185","14.991018","51.206318499999995","15.041018000000001","51.1063185","14.941018","51.206318499999995","15.041018000000001","51.1063185","14.941018"
"Menden","51.43779","7.7953822","51.48779","7.8453821999999995","51.38779","7.7453822","51.48779","7.8453821999999995","51.38779","7.7453822"
"Eschweiler","48.8591678","7.1153691","48.9091678","7.1653690999999995","48.809167800000004","7.0653691","48.9091678","7.1653690999999995","48.809167800000004","7.0653691"
"Göppingen","48.7031377","9.6541116","48.753137699999996","9.704111600000001","48.6531377","9.6041116","48.753137699999996","9.704111600000001","48.6531377","9.6041116"
"Hürth","50.8807379","6.876568","50.9307379","6.926568","50.8307379","6.826568","50.9307379","6.926568","50.8307379","6.826568"
"Euskirchen","50.6612623","6.7871219","50.711262299999994","6.8371219","50.6112623","6.7371219","50.711262299999994","6.8371219","50.6112623","6.7371219"
"Greifswald","54.095791","13.3815238","54.145790999999996","13.4315238","54.045791","13.3315238","54.145790999999996","13.4315238","54.045791","13.3315238"
"Stolberg","50.7702908","6.2295504","50.820290799999995","6.2795504","50.7202908","6.1795504","50.820290799999995","6.2795504","50.7202908","6.1795504"
"Stralsund","54.3096314","13.0820846","54.3596314","13.1320846","54.2596314","13.0320846","54.3596314","13.1320846","54.2596314","13.0320846"
"Hameln","52.1039941","9.3561569","52.1539941","9.406156900000001","52.053994100000004","9.3061569","52.1539941","9.406156900000001","52.053994100000004","9.3061569"
"Langenfeld","51.1008952","6.9459377","51.150895199999994","6.9959377","51.0508952","6.8959377","51.150895199999994","6.9959377","51.0508952","6.8959377"
"Friedrichshafen","47.6500279","9.4800858","47.700027899999995","9.5300858","47.6000279","9.430085799999999","47.700027899999995","9.5300858","47.6000279","9.430085799999999"
"Offenburg","48.4716556","7.944378","48.521655599999995","7.994378","48.4216556","7.894378000000001","48.521655599999995","7.994378","48.4216556","7.894378000000001"
"Schwäbisch Gmünd","48.7999036","9.7977584","48.8499036","9.8477584","48.7499036","9.747758399999999","48.8499036","9.8477584","48.7499036","9.747758399999999"
"Rüsselsheim am Main","49.9948956","8.4118279","50.0448956","8.461827900000001","49.9448956","8.3618279","50.0448956","8.461827900000001","49.9448956","8.3618279"
"Bergheim","48.2056672","7.3621755","48.2556672","7.4121755","48.1556672","7.3121755","48.2556672","7.4121755","48.1556672","7.3121755"
"Frankfurt","50.1106444","8.6820917","50.160644399999995","8.732091700000002","50.0606444","8.6320917","50.160644399999995","8.732091700000002","50.0606444","8.6320917"
"Unna","51.5348835","7.689014","51.5848835","7.739014","51.4848835","7.639014","51.5848835","7.739014","51.4848835","7.639014"
"Rosenheim","47.8539273","12.127262","47.9039273","12.177262","47.803927300000005","12.077262","47.9039273","12.177262","47.803927300000005","12.077262"
"Garbsen","52.4276606","9.6005102","52.4776606","9.650510200000001","52.377660600000006","9.5505102","52.4776606","9.650510200000001","52.377660600000006","9.5505102"
"Wesel","51.6576909","6.617087","51.707690899999996","6.6670869999999995","51.6076909","6.567087","51.707690899999996","6.6670869999999995","51.6076909","6.567087"
"Sindelfingen","48.7084162","9.0035455","48.7584162","9.0535455","48.658416200000005","8.953545499999999","48.7584162","9.0535455","48.658416200000005","8.953545499999999"
"Herten","51.5942009","7.1368071","51.644200899999994","7.1868071","51.5442009","7.086807100000001","51.644200899999994","7.1868071","51.5442009","7.086807100000001"
"Grevenbroich","51.0905783","6.5835365","51.140578299999994","6.6335365","51.0405783","6.5335365","51.140578299999994","6.6335365","51.0405783","6.5335365"
"Dormagen","51.0941656","6.8407931","51.144165599999994","6.8907931","51.0441656","6.7907931","51.144165599999994","6.8907931","51.0441656","6.7907931"
"Weimar","50.9810486","11.3296637","51.0310486","11.3796637","50.931048600000004","11.279663699999999","51.0310486","11.3796637","50.931048600000004","11.279663699999999"
"Kerpen","50.3008642","6.7397609","50.3508642","6.7897609","50.2508642","6.6897609000000005","50.3508642","6.7897609","50.2508642","6.6897609000000005"
"Landshut","48.536217","12.1516551","48.586217","12.2016551","48.486217","12.101655099999999","48.586217","12.2016551","48.486217","12.101655099999999"
"Kempten","47.7267063","10.3168835","47.776706299999994","10.3668835","47.6767063","10.266883499999999","47.776706299999994","10.3668835","47.6767063","10.266883499999999"
"Neubrandenburg","53.5574458","13.2602781","53.6074458","13.310278100000001","53.507445800000006","13.2102781","53.6074458","13.310278100000001","53.507445800000006","13.2102781"
"Neuwied","50.4302393","7.466302","50.480239299999994","7.516302","50.3802393","7.416302","50.480239299999994","7.516302","50.3802393","7.416302"
"Fulda","50.5542328","9.6770448","50.6042328","9.7270448","50.504232800000004","9.627044799999998","50.6042328","9.7270448","50.504232800000004","9.627044799999998"
"Plauen","50.4950632","12.1346523","50.545063199999994","12.184652300000002","50.4450632","12.0846523","50.545063199999994","12.184652300000002","50.4450632","12.0846523"
"Herford","52.1152245","8.6711118","52.165224499999994","8.721111800000001","52.0652245","8.6211118","52.165224499999994","8.721111800000001","52.0652245","8.6211118"
"Lippstadt","51.6747074","8.347194","51.7247074","8.397194","51.624707400000005","8.297194","51.7247074","8.397194","51.624707400000005","8.297194"
"Aalen","48.8362705","10.0931765","48.886270499999995","10.143176500000001","48.7862705","10.0431765","48.886270499999995","10.143176500000001","48.7862705","10.0431765"
"Aschaffenburg","49.9740542","9.1493636","50.024054199999995","9.1993636","49.9240542","9.099363599999998","50.024054199999995","9.1993636","49.9240542","9.099363599999998"
"Dinslaken","51.5623618","6.7345106","51.612361799999995","6.7845106","51.5123618","6.6845106","51.612361799999995","6.7845106","51.5123618","6.6845106"
"Celle","52.624056","10.081052","52.674056","10.131052","52.574056000000006","10.031051999999999","52.674056","10.131052","52.574056000000006","10.031051999999999"
"Lüneburg","53.248706","10.407855","53.298705999999996","10.457855","53.198706","10.357854999999999","53.298705999999996","10.457855","53.198706","10.357854999999999"
"Bamberg","49.8916044","10.8868478","49.941604399999996","10.9368478","49.8416044","10.8368478","49.941604399999996","10.9368478","49.8416044","10.8368478"
"Bayreuth","49.9427202","11.5763079","49.992720199999994","11.6263079","49.8927202","11.526307899999999","49.992720199999994","11.6263079","49.8927202","11.526307899999999"
"Bocholt","51.8382715","6.6148669","51.888271499999995","6.6648669","51.7882715","6.5648669","51.888271499999995","6.6648669","51.7882715","6.5648669"
"Brandenburg an der Havel","52.4108261","12.5497933","52.4608261","12.5997933","52.360826100000004","12.499793299999999","52.4608261","12.5997933","52.360826100000004","12.499793299999999"
"Marburg","50.8090106","8.7704695","50.8590106","8.820469500000002","50.7590106","8.7204695","50.8590106","8.820469500000002","50.7590106","8.7204695"
"Troisdorf","50.8153071","7.1593271","50.865307099999995","7.209327099999999","50.7653071","7.1093271","50.865307099999995","7.209327099999999","50.7653071","7.1093271"
"Rheine","52.2797707","7.4373615","52.3297707","7.4873615","52.2297707","7.3873615","52.3297707","7.4873615","52.2297707","7.3873615"
"Delmenhorst","53.048095","8.6286066","53.098095","8.6786066","52.998095000000006","8.578606599999999","53.098095","8.6786066","52.998095000000006","8.578606599999999"
"Detmold","51.936284","8.8791526","51.986284","8.9291526","51.886284","8.829152599999999","51.986284","8.9291526","51.886284","8.829152599999999"
"Lüdenscheid","51.218137","7.6396975","51.268136999999996","7.689697499999999","51.168137","7.5896975","51.268136999999996","7.689697499999999","51.168137","7.5896975"
"Norderstedt","53.7089898","9.9891914","53.758989799999995","10.0391914","53.6589898","9.939191399999999","53.758989799999995","10.0391914","53.6589898","9.939191399999999"
"Gladbeck","51.5718665","6.9877343","51.621866499999996","7.037734299999999","51.5218665","6.9377343","51.621866499999996","7.037734299999999","51.5218665","6.9377343"
"Arnsberg","51.4002384","8.0605908","51.450238399999996","8.1105908","51.3502384","8.0105908","51.450238399999996","8.1105908","51.3502384","8.0105908"
"Castrop-Rauxel","51.5646195","7.3106175","51.614619499999996","7.3606175","51.5146195","7.2606175","51.614619499999996","7.3606175","51.5146195","7.2606175"
"Gießen","50.5862066","8.6742306","50.636206599999994","8.7242306","50.5362066","8.624230599999999","50.636206599999994","8.7242306","50.5362066","8.624230599999999"
"Viersen","51.2562118","6.3905476","51.3062118","6.4405475999999995","51.206211800000005","6.3405476","51.3062118","6.4405475999999995","51.206211800000005","6.3405476"
"Dorsten","51.6604071","6.9647431","51.7104071","7.0147431","51.6104071","6.9147431","51.7104071","7.0147431","51.6104071","6.9147431"
"Neumünster","54.0757442","9.9815377","54.1257442","10.031537700000001","54.025744200000005","9.9315377","54.1257442","10.031537700000001","54.025744200000005","9.9315377"
"Wilhelmshaven","53.5278793","8.106301","53.5778793","8.156301000000001","53.477879300000005","8.056301","53.5778793","8.156301000000001","53.477879300000005","8.056301"
"Konstanz","47.659216","9.1750718","47.709216","9.2250718","47.609216","9.125071799999999","47.709216","9.2250718","47.609216","9.125071799999999"
"Worms","49.6302618","8.3620898","49.6802618","8.4120898","49.5802618","8.312089799999999","49.6802618","8.4120898","49.5802618","8.312089799999999"
"Minden","52.2881045","8.9168852","52.3381045","8.9668852","52.238104500000006","8.866885199999999","52.3381045","8.9668852","52.238104500000006","8.866885199999999"
"Villingen-Schwenningen","48.0632359","8.4945022","48.1132359","8.5445022","48.013235900000005","8.444502199999999","48.1132359","8.5445022","48.013235900000005","8.444502199999999"
"Velbert","51.3406713","7.0439912","51.390671299999994","7.0939912","51.2906713","6.9939912","51.390671299999994","7.0939912","51.2906713","6.9939912"
"Flensburg","54.7833021","9.4333264","54.8333021","9.483326400000001","54.7333021","9.3833264","54.8333021","9.483326400000001","54.7333021","9.3833264"
"Tübingen","48.5236164","9.0535531","48.5736164","9.103553100000001","48.473616400000004","9.0035531","48.5736164","9.103553100000001","48.473616400000004","9.0035531"
"Marl","51.65886118294834", "7.104882685177223","51.696329746261384", "7.128571954323331","51.64213935408663", "7.075528590800524", "51.696329746261384", "7.128571954323331","51.64213935408663", "7.075528590800524"
"Lünen","51.6142482","7.5228088","51.664248199999996","7.5728088","51.5642482","7.4728088","51.664248199999996","7.5728088","51.5642482","7.4728088"
"Dessau-Roßlau","51.8465924","12.2312238","51.896592399999996","12.281223800000001","51.7965924","12.1812238","51.896592399999996","12.281223800000001","51.7965924","12.1812238"
"Ludwigsburg","48.8953937","9.1895147","48.9453937","9.2395147","48.8453937","9.1395147","48.9453937","9.2395147","48.8453937","9.1395147"
"Hanau","50.132881","8.9169797","50.182880999999995","8.966979700000001","50.082881","8.8669797","50.182880999999995","8.966979700000001","50.082881","8.8669797"
"Esslingen am Neckar","48.7427584","9.3071685","48.7927584","9.3571685","48.6927584","9.257168499999999","48.7927584","9.3571685","48.6927584","9.257168499999999"
"Ratingen","51.2973261","6.8493503","51.3473261","6.8993503","51.2473261","6.7993503","51.3473261","6.8993503","51.2473261","6.7993503"
"Düren","50.8031684","6.4820806","50.853168399999994","6.5320806","50.7531684","6.4320806","50.853168399999994","6.5320806","50.7531684","6.4320806"
"Schwerin","53.6288297","11.4148038","53.678829699999994","11.4648038","53.5788297","11.364803799999999","53.678829699999994","11.4648038","53.5788297","11.364803799999999"
"Zwickau","50.7185043","12.4939267","50.7685043","12.5439267","50.6685043","12.443926699999999","50.7685043","12.5439267","50.6685043","12.443926699999999"
"Gütersloh","51.9063997","8.3782078","51.9563997","8.428207800000001","51.856399700000004","8.3282078","51.9563997","8.428207800000001","51.856399700000004","8.3282078"
"Iserlohn","51.3746778","7.6999713","51.4246778","7.7499712999999995","51.3246778","7.6499713","51.4246778","7.7499712999999995","51.3246778","7.6499713"
"Gera","50.8772301","12.0796208","50.927230099999996","12.129620800000001","50.8272301","12.0296208","50.927230099999996","12.129620800000001","50.8272301","12.0296208"
"Kaiserslautern","49.4432174","7.7689951","49.4932174","7.8189950999999995","49.393217400000005","7.7189951","49.4932174","7.8189950999999995","49.393217400000005","7.7189951"
"Witten","51.4370171","7.335124","51.487017099999996","7.385124","51.3870171","7.285124000000001","51.487017099999996","7.385124","51.3870171","7.285124000000001"
"Salzgitter","52.1503721","10.3593147","52.200372099999996","10.409314700000001","52.1003721","10.3093147","52.200372099999996","10.409314700000001","52.1003721","10.3093147"
"Siegen","50.8749804","8.0227233","50.924980399999995","8.0727233","50.8249804","7.972723299999999","50.924980399999995","8.0727233","50.8249804","7.972723299999999"
"Hildesheim","52.1521636","9.9513046","52.2021636","10.001304600000001","52.102163600000004","9.9013046","52.2021636","10.001304600000001","52.102163600000004","9.9013046"
"Cottbus","51.7567447","14.3357307","51.806744699999996","14.3857307","51.7067447","14.285730699999998","51.806744699999996","14.3857307","51.7067447","14.285730699999998"
"Erlangen","49.5928616","11.0056","49.642861599999996","11.0556","49.5428616","10.955599999999999","49.642861599999996","11.0556","49.5428616","10.955599999999999"
"Moers","51.451283","6.62843","51.501282999999994","6.67843","51.401283","6.57843","51.501282999999994","6.67843","51.401283","6.57843"
"Trier","49.7596208","6.6441878","49.8096208","6.6941878","49.7096208","6.5941878","49.8096208","6.6941878","49.7096208","6.5941878"
"Jena","50.9281717","11.5879359","50.9781717","11.6379359","50.8781717","11.537935899999999","50.9781717","11.6379359","50.8781717","11.537935899999999"
"Koblenz","50.3533278","7.5943951","50.4033278","7.6443951","50.303327800000005","7.5443951","50.4033278","7.6443951","50.303327800000005","7.5443951"
"Bremerhaven","53.5505392","8.5851945","53.6005392","8.6351945","53.500539200000006","8.5351945","53.6005392","8.6351945","53.500539200000006","8.5351945"
"Bergisch Gladbach","50.9929303","7.1277379","51.042930299999995","7.1777378999999994","50.9429303","7.0777379","51.042930299999995","7.1777378999999994","50.9429303","7.0777379"
"Reutlingen","48.4919508","9.2114144","48.541950799999995","9.261414400000001","48.4419508","9.1614144","48.541950799999995","9.261414400000001","48.4419508","9.1614144"
"Offenbach am Main","50.1055002","8.7610698","50.1555002","8.8110698","50.055500200000004","8.711069799999999","50.1555002","8.8110698","50.055500200000004","8.711069799999999"
"Pforzheim","48.8908846","8.7029532","48.9408846","8.7529532","48.8408846","8.652953199999999","48.9408846","8.7529532","48.8408846","8.652953199999999"
"Fürth","49.4772475","10.9893626","49.527247499999994","11.0393626","49.4272475","10.939362599999999","49.527247499999994","11.0393626","49.4272475","10.939362599999999"
"Recklinghausen","51.6143815","7.1978546","51.6643815","7.2478546","51.5643815","7.1478546000000005","51.6643815","7.2478546","51.5643815","7.1478546000000005"
"Heilbronn","49.142291","9.218655","49.192291","9.268655","49.092291","9.168655","49.192291","9.268655","49.092291","9.168655"
"Ulm","48.3974003","9.9934336","48.4474003","10.0434336","48.347400300000004","9.943433599999999","48.4474003","10.0434336","48.347400300000004","9.943433599999999"
"Bottrop","51.521581","6.929204","51.571580999999995","6.979204","51.471581","6.8792040000000005","51.571580999999995","6.979204","51.471581","6.8792040000000005"
"Wolfsburg","52.4205588","10.7861682","52.4705588","10.836168200000001","52.370558800000005","10.7361682","52.4705588","10.836168200000001","52.370558800000005","10.7361682"
"Würzburg","49.79245","9.932966","49.84245","9.982966000000001","49.742450000000005","9.882966","49.84245","9.982966000000001","49.742450000000005","9.882966"
"Ingolstadt","48.7630165","11.4250395","48.813016499999996","11.475039500000001","48.7130165","11.3750395","48.813016499999996","11.475039500000001","48.7130165","11.3750395"
"Regensburg","49.0195333","12.0974869","49.069533299999996","12.1474869","48.9695333","12.047486899999999","49.069533299999996","12.1474869","48.9695333","12.047486899999999"
"Paderborn","51.71895955","8.764869778177559","51.76895955","8.81486977817756","51.668959550000004","8.714869778177558","51.76895955","8.81486977817756","51.668959550000004","8.714869778177558"
"Darmstadt","49.8851869","8.6736295","49.9351869","8.723629500000001","49.835186900000004","8.6236295","49.9351869","8.723629500000001","49.835186900000004","8.6236295"
"Heidelberg","49.4093582","8.694724","49.4593582","8.744724000000001","49.3593582","8.644724","49.4593582","8.744724000000001","49.3593582","8.644724"
"Neuss","51.1981778","6.6916476","51.2481778","6.741647599999999","51.148177800000006","6.6416476","51.2481778","6.741647599999999","51.148177800000006","6.6416476"
"Osnabrück","52.2719595","8.047635","52.3219595","8.097635","52.221959500000004","7.997635","52.3219595","8.097635","52.221959500000004","7.997635"
"Herne","51.5380394","7.219985","51.5880394","7.269985","51.488039400000005","7.1699850000000005","51.5880394","7.269985","51.488039400000005","7.1699850000000005"
"Solingen","51.1721629","7.0845893","51.222162899999994","7.1345893","51.1221629","7.0345893","51.222162899999994","7.1345893","51.1221629","7.0345893"
"Potsdam","52.4009309","13.0591397","52.450930899999996","13.1091397","52.3509309","13.009139699999999","52.450930899999996","13.1091397","52.3509309","13.009139699999999"
"Oldenburg","53.1389753","8.2146017","53.188975299999996","8.2646017","53.0889753","8.164601699999999","53.188975299999996","8.2646017","53.0889753","8.164601699999999"
"Ludwigshafen am Rhein","49.4704113","8.4381568","49.5204113","8.4881568","49.420411300000005","8.388156799999999","49.5204113","8.4881568","49.420411300000005","8.388156799999999"
"Leverkusen","51.0324743","6.9881194","51.082474299999994","7.0381194","50.9824743","6.938119400000001","51.082474299999994","7.0381194","50.9824743","6.938119400000001"
"Mülheim an der Ruhr","51.4272925","6.8829192","51.4772925","6.9329192","51.3772925","6.8329192","51.4772925","6.9329192","51.3772925","6.8329192"
"Saarbrücken","49.234362","6.996379","49.284361999999994","7.046379","49.184362","6.946379","49.284361999999994","7.046379","49.184362","6.946379"
"Hamm","51.6804093","7.815197","51.7304093","7.865197","51.630409300000004","7.765197000000001","51.7304093","7.865197","51.630409300000004","7.765197000000001"
"Hagen","51.3582945","7.473296","51.4082945","7.523296","51.3082945","7.423296000000001","51.4082945","7.523296","51.3082945","7.423296000000001"
"Kassel","51.3154546","9.4924096","51.3654546","9.542409600000001","51.265454600000005","9.4424096","51.3654546","9.542409600000001","51.265454600000005","9.4424096"
"Rostock","54.0886707","12.1400211","54.1386707","12.190021100000001","54.038670700000004","12.0900211","54.1386707","12.190021100000001","54.038670700000004","12.0900211"
"Mainz","50.0012314","8.2762513","50.0512314","8.326251300000001","49.951231400000005","8.2262513","50.0512314","8.326251300000001","49.951231400000005","8.2262513"
"Erfurt","50.9777974","11.0287364","51.0277974","11.0787364","50.9277974","10.978736399999999","51.0277974","11.0787364","50.9277974","10.978736399999999"
"Freiburg im Breisgau","47.9960901","7.8494005","48.0460901","7.8994005","47.946090100000006","7.7994005","48.0460901","7.8994005","47.946090100000006","7.7994005"
"Oberhausen","51.4696137","6.8514435","51.519613699999994","6.9014435","51.4196137","6.8014435","51.519613699999994","6.9014435","51.4196137","6.8014435"
"Lübeck","53.866444","10.684738","53.916444","10.734738","53.816444000000004","10.634737999999999","53.916444","10.734738","53.816444000000004","10.634737999999999"
"Krefeld","51.3331205","6.5623343","51.3831205","6.6123343","51.2831205","6.5123343","51.3831205","6.6123343","51.2831205","6.5123343"
"Magdeburg","52.1315889","11.6399609","52.181588899999994","11.6899609","52.0815889","11.5899609","52.181588899999994","11.6899609","52.0815889","11.5899609"
"Halle","51.4825041","11.9705452","51.5325041","12.0205452","51.4325041","11.9205452","51.5325041","12.0205452","51.4325041","11.9205452"
"Kiel","54.3227085","10.135555","54.372708499999995","10.185555","54.2727085","10.085555","54.372708499999995","10.185555","54.2727085","10.085555"
"Aachen","50.776351","6.083862","50.826350999999995","6.133862","50.726351","6.033862","50.826350999999995","6.133862","50.726351","6.033862"
"Chemnitz","50.8323531","12.918914","50.882353099999996","12.968914","50.7823531","12.868913999999998","50.882353099999996","12.968914","50.7823531","12.868913999999998"
"Braunschweig","52.2646577","10.5236066","52.3146577","10.573606600000002","52.214657700000004","10.4736066","52.3146577","10.573606600000002","52.214657700000004","10.4736066"
"Mönchengladbach","51.1947131","6.4353792","51.2447131","6.4853792","51.144713100000004","6.3853792","51.2447131","6.4853792","51.144713100000004","6.3853792"
"Gelsenkirchen","51.5110321","7.0960124","51.5610321","7.1460124","51.461032100000004","7.0460124","51.5610321","7.1460124","51.461032100000004","7.0460124"
"Augsburg","48.3668041","10.8986971","48.4168041","10.9486971","48.316804100000006","10.848697099999999","48.4168041","10.9486971","48.316804100000006","10.848697099999999"
"Wiesbaden","50.0820384","8.2416556","50.1320384","8.2916556","50.032038400000005","8.191655599999999","50.1320384","8.2916556","50.032038400000005","8.191655599999999"
"Karlsruhe","49.0068705","8.4034195","49.056870499999995","8.4534195","48.9568705","8.3534195","49.056870499999995","8.4534195","48.9568705","8.3534195"
"Münster","51.9625101","7.6251879","52.0125101","7.6751879","51.912510100000006","7.5751879","52.0125101","7.6751879","51.912510100000006","7.5751879"
"Mannheim","49.4892913","8.4673098","49.539291299999995","8.517309800000001","49.4392913","8.4173098","49.539291299999995","8.517309800000001","49.4392913","8.4173098"
"Bonn","50.735851","7.10066","50.785850999999994","7.15066","50.685851","7.050660000000001","50.785850999999994","7.15066","50.685851","7.050660000000001"
"Bielefeld","52.0191005","8.531007","52.0691005","8.581007000000001","51.9691005","8.481007","52.0691005","8.581007000000001","51.9691005","8.481007"
"Wuppertal","51.264018","7.1780374","51.314018","7.2280374","51.214018","7.1280374","51.314018","7.2280374","51.214018","7.1280374"
"Bochum","51.4818111","7.2196635","51.5318111","7.2696635","51.431811100000004","7.1696635","51.5318111","7.2696635","51.431811100000004","7.1696635"
"Nürnberg","49.453872","11.077298","49.503871999999994","11.127298000000001","49.403872","11.027298","49.503871999999994","11.127298000000001","49.403872","11.027298"
"Duisburg","51.434999","6.759562","51.484998999999995","6.809562","51.384999","6.709562","51.484998999999995","6.809562","51.384999","6.709562"
"Leipzig","51.3406321","12.3747329","51.3906321","12.4247329","51.2906321","12.324732899999999","51.3906321","12.4247329","51.2906321","12.324732899999999"
"Hannover","52.3744779","9.7385532","52.4244779","9.7885532","52.324477900000005","9.6885532","52.4244779","9.7885532","52.324477900000005","9.6885532"
"Dresden","51.0493286","13.7381437","51.0993286","13.788143700000001","50.999328600000005","13.6881437","51.0993286","13.788143700000001","50.999328600000005","13.6881437"
"Bremen","53.0758196","8.8071646","53.1258196","8.8571646","53.025819600000005","8.7571646","53.1258196","8.8571646","53.025819600000005","8.7571646"
"Essen","51.4582235","7.0158171","51.5082235","7.065817099999999","51.408223500000005","6.9658171","51.5082235","7.065817099999999","51.408223500000005","6.9658171"
"Dortmund","51.5142273","7.4652789","51.5642273","7.5152789","51.464227300000005","7.415278900000001","51.5642273","7.5152789","51.464227300000005","7.415278900000001"
"Stuttgart","48.7784485","9.1800132","48.8284485","9.2300132","48.728448500000006","9.130013199999999","48.8284485","9.2300132","48.728448500000006","9.130013199999999"
"Düsseldorf","51.2254018","6.7763137","51.2754018","6.8263137","51.1754018","6.7263137","51.2754018","6.8263137","51.1754018","6.7263137"
"Frankfurt am Main","50.1106444","8.6820917","50.160644399999995","8.732091700000002","50.0606444","8.6320917","50.160644399999995","8.732091700000002","50.0606444","8.6320917"
"Köln","50.938361","6.959974","50.988361","7.009974","50.888361","6.909974","50.988361","7.009974","50.888361","6.909974"
"München","48.1371079","11.5753822","48.187107899999994","11.6253822","48.0871079","11.5253822","48.187107899999994","11.6253822","48.0871079","11.5253822"
"Hamburg","53.550341","10.000654","53.600341","10.050654000000002","53.500341000000006","9.950654","53.600341","10.050654000000002","53.500341000000006","9.950654"
"Berlin","52.5170365","13.3888599","52.5670365","13.4388599","52.467036500000006","13.3388599","52.5670365","13.4388599","52.467036500000006","13.3388599"
"Brussels","50.8550018","4.3512333761166175","50.905001799999994","4.401233376116617","50.8050018","4.301233376116618","50.905001799999994","4.401233376116617","50.8050018","4.301233376116618"
"Antwerpen","51.2211097","4.3997081","51.2711097","4.4497081","51.1711097","4.3497081","51.2711097","4.4497081","51.1711097","4.3497081"
"Gent","51.0538286","3.7250121","51.1038286","3.7750120999999996","51.003828600000006","3.6750121","51.1038286","3.7750120999999996","51.003828600000006","3.6750121"
"Charleroi","50.4116233","4.444528","50.4616233","4.494528","50.361623300000005","4.394528","50.4616233","4.494528","50.361623300000005","4.394528"
"Liege","50.6450944","5.5736112","50.695094399999995","5.6236112","50.5950944","5.5236112","50.695094399999995","5.6236112","50.5950944","5.5236112"
"Brugge","51.2085526","3.226772","51.258552599999994","3.276772","51.1585526","3.176772","51.258552599999994","3.276772","51.1585526","3.176772"
"Namur","50.4665284","4.8661892","50.5165284","4.9161892","50.416528400000004","4.8161892","50.5165284","4.9161892","50.416528400000004","4.8161892"
"Leuven","50.879202","4.7011675","50.929202","4.7511675","50.829202","4.651167500000001","50.929202","4.7511675","50.829202","4.651167500000001"
"Mons","50.445820850000004","3.977683401229719","50.49582085","4.027683401229719","50.39582085000001","3.9276834012297193","50.49582085","4.027683401229719","50.39582085000001","3.9276834012297193"
"Deurne","51.4281834","5.828106871124028","51.4781834","5.878106871124028","51.378183400000005","5.778106871124028","51.4781834","5.878106871124028","51.378183400000005","5.778106871124028"
"Aalst","50.9383226","4.0392147","50.9883226","4.089214699999999","50.8883226","3.9892147","50.9883226","4.089214699999999","50.8883226","3.9892147"
"Mechelen","51.0281381","4.4803453","51.0781381","4.5303453","50.9781381","4.4303453","51.0781381","4.5303453","50.9781381","4.4303453"
"La Louviere","50.4793576","4.18563","50.5293576","4.23563","50.4293576","4.13563","50.5293576","4.23563","50.4293576","4.13563"
"Kortrijk","50.8276429","3.2659884","50.8776429","3.3159883999999997","50.777642900000004","3.2159884","50.8776429","3.3159883999999997","50.777642900000004","3.2159884"
"Hasselt","50.9303735","5.3378043","50.9803735","5.3878043","50.880373500000005","5.2878043","50.9803735","5.3878043","50.880373500000005","5.2878043"
"Ostend","51.2258565","2.919496","51.275856499999996","2.969496","51.1758565","2.8694960000000003","51.275856499999996","2.969496","51.1758565","2.8694960000000003"
"Sint-Niklaas","51.1646685","4.1395124","51.214668499999995","4.1895124","51.1146685","4.0895124","51.214668499999995","4.1895124","51.1146685","4.0895124"
"Tournai","50.6056458","3.3878179","50.655645799999995","3.4378178999999998","50.5556458","3.3378179","50.655645799999995","3.4378178999999998","50.5556458","3.3378179"
"Genk","50.9654864","5.5001456","51.0154864","5.5501456","50.915486400000006","5.4501456","51.0154864","5.5501456","50.915486400000006","5.4501456"
"Seraing","50.6152381","5.5089437","50.665238099999996","5.5589436999999995","50.5652381","5.4589437","50.665238099999996","5.5589436999999995","50.5652381","5.4589437"
"Roeselare","50.9444948","3.124765","50.9944948","3.174765","50.894494800000004","3.074765","50.9944948","3.174765","50.894494800000004","3.074765"
"Verviers","50.59324","5.867828","50.64324","5.917828","50.543240000000004","5.817828","50.64324","5.917828","50.543240000000004","5.817828"
"Mouscron","50.7436672","3.2142729","50.793667199999994","3.2642729","50.6936672","3.1642729000000003","50.793667199999994","3.2642729","50.6936672","3.1642729000000003"
"Beveren","51.212611","4.2577808","51.262611","4.3077808","51.162611000000005","4.2077808","51.262611","4.3077808","51.162611000000005","4.2077808"
"Dendermonde","51.0312293","4.098112","51.0812293","4.148112","50.9812293","4.048112000000001","51.0812293","4.148112","50.9812293","4.048112000000001"
